100 	 104 	 6.5868208758e-01 	 8.2130643743e-02
200 	 206 	 6.1811135545e-01 	 1.3259956363e-02
300 	 310 	 6.1440960039e-01 	 3.6645364252e-03
400 	 412 	 6.1364779868e-01 	 3.2970952071e-03
500 	 513 	 6.1314553220e-01 	 8.2929342873e-03
600 	 616 	 6.1287674334e-01 	 1.7861813624e-03
700 	 718 	 6.1259918544e-01 	 3.7994662840e-03
800 	 822 	 6.1222837102e-01 	 2.2740607912e-03
900 	 924 	 6.1198773747e-01 	 4.8477492536e-03
1000 	 1026 	 6.1180157785e-01 	 1.7372080067e-03
1100 	 1129 	 6.1162219932e-01 	 1.2265898719e-03
1200 	 1231 	 6.1142037776e-01 	 2.4107669806e-03
1300 	 1334 	 6.1123940271e-01 	 1.4527526136e-03
1400 	 1437 	 6.1111593482e-01 	 1.0825288911e-03
1500 	 1543 	 6.1097655647e-01 	 2.6434733333e-03
1600 	 1644 	 6.1083361879e-01 	 2.2580888592e-03
1700 	 1747 	 6.1071972537e-01 	 1.1277277486e-03
1800 	 1848 	 6.1063131424e-01 	 1.3234613689e-03
1900 	 1953 	 6.1051033249e-01 	 1.0532365862e-03
2000 	 2054 	 6.1037886015e-01 	 1.3741528736e-03
2100 	 2154 	 6.1027526094e-01 	 1.3982826310e-03
2200 	 2257 	 6.1018767685e-01 	 8.7545290680e-04
2300 	 2359 	 6.1012243849e-01 	 2.0886547862e-03
2400 	 2460 	 6.1005332226e-01 	 1.2194549462e-03
2500 	 2561 	 6.0999361113e-01 	 2.0150629491e-03
2600 	 2662 	 6.0992200451e-01 	 7.8665687383e-04
2700 	 2764 	 6.0984380649e-01 	 7.9561252765e-04
2800 	 2867 	 6.0978804028e-01 	 8.8836931576e-04
2900 	 2971 	 6.0972114274e-01 	 6.9325798700e-04
3000 	 3074 	 6.0964991441e-01 	 6.7931231488e-04
3100 	 3175 	 6.0958559975e-01 	 6.7166938956e-04
3200 	 3279 	 6.0953550613e-01 	 9.8830230183e-04
3300 	 3381 	 6.0947674056e-01 	 9.5920355650e-04
3400 	 3484 	 6.0942398063e-01 	 7.7497541877e-04
3500 	 3588 	 6.0939466688e-01 	 1.0717912768e-03
3600 	 3689 	 6.0936449901e-01 	 1.2926432580e-03
3700 	 3790 	 6.0933029737e-01 	 8.8169656384e-04
3800 	 3892 	 6.0930074564e-01 	 6.4364149581e-04
3900 	 3993 	 6.0927925970e-01 	 5.1472953257e-04
4000 	 4095 	 6.0926290990e-01 	 5.4971938384e-04
4100 	 4200 	 6.0924331256e-01 	 5.2512327519e-04
4200 	 4302 	 6.0921709300e-01 	 5.8939350902e-04
4300 	 4405 	 6.0918947106e-01 	 5.8355895571e-04
4400 	 4507 	 6.0916327029e-01 	 9.3996748212e-04
4500 	 4608 	 6.0914027754e-01 	 5.7186528997e-04
4600 	 4709 	 6.0911251000e-01 	 5.6398382210e-04
4700 	 4811 	 6.0908893991e-01 	 4.2350781282e-04
4800 	 4911 	 6.0906557589e-01 	 8.9962812639e-04
4900 	 5015 	 6.0902666283e-01 	 6.4443874499e-04
5000 	 5117 	 6.0898824589e-01 	 7.3693686961e-04
5100 	 5218 	 6.0895166165e-01 	 1.7164276394e-03
5200 	 5321 	 6.0891323330e-01 	 6.1624151871e-04
5300 	 5423 	 6.0888307563e-01 	 5.8034250011e-04
