100 	 103 	 5.0769504643e-01 	 2.4627339911e-02
200 	 205 	 4.7846287397e-01 	 2.9177916551e-02
300 	 306 	 4.6910602458e-01 	 1.3864195597e-02
400 	 406 	 4.6604408536e-01 	 5.8802251037e-03
500 	 507 	 4.6457308807e-01 	 4.9383321183e-03
600 	 609 	 4.6363485453e-01 	 2.4257540223e-03
700 	 712 	 4.6325510765e-01 	 3.4077959701e-03
800 	 814 	 4.6310624660e-01 	 7.1408568559e-04
900 	 920 	 4.6306822447e-01 	 5.2038204053e-04
1000 	 1024 	 4.6303309631e-01 	 8.0929805017e-04
1100 	 1125 	 4.6299563378e-01 	 6.4502917295e-04
1200 	 1230 	 4.6297046093e-01 	 3.5868439917e-04
1300 	 1331 	 4.6295511889e-01 	 3.6169860992e-04
1400 	 1436 	 4.6294828072e-01 	 2.2722217882e-04
1500 	 1539 	 4.6294535511e-01 	 1.4880043883e-04
1600 	 1640 	 4.6294285779e-01 	 1.2436114484e-04
